,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,50.0,,-308.43264918817374,uniform
1,0,,,,,,3.0,decision_tree,,,,-317.7083296093666,
2,0,,,,,,5.0,random_forest,80.0,,,-302.65121277030534,
3,0,,,,,,,linear_regression,,,False,-294.33062731343364,
4,0,27.0,0.2,10.0,"(27, 1)",0.001,,gru,,,,-297.1075941071606,58
