,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,46.0,,-29.291727167846997,uniform
1,0,,,,,,3.0,decision_tree,,,,-31.532298656574675,
2,0,,,,,,5.0,random_forest,120.0,,,-29.12417364684784,
3,0,,,,,,,linear_regression,,,True,-29.504864769361507,
4,0,27.0,0.2,6.0,"(27, 1)",0.003111111111111111,,gru,,,,-29.094555699679628,47
