,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,36.0,,-266.09204581257427,distance
1,0,,,,,,3.0,decision_tree,,,,-264.89419362841846,
2,0,,,,,,5.0,random_forest,80.0,,,-222.22111198600456,
3,0,,,,,,,linear_regression,,,False,-210.51231075435652,
4,0,27.0,0.1,5.0,"(27, 1)",0.015777777777777776,,gru,,,,-245.42402267124632,89
