,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,50.0,,-74.71901537015661,uniform
1,0,,,,,,3.0,decision_tree,,,,-81.16235363579759,
2,0,,,,,,5.0,random_forest,35.0,,,-72.89766915740313,
3,0,,,,,,,linear_regression,,,False,-72.44875168363762,
4,0,27.0,0.1,10.0,"(27, 1)",0.003111111111111111,,gru,,,,-74.0439408833889,84
