,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,50.0,,-304.8067979749488,uniform
1,0,,,,,,3.0,decision_tree,,,,-302.75542964084593,
2,0,,,,,,5.0,random_forest,55.0,,,-307.13919051873495,
3,0,,,,,,,linear_regression,,,True,-298.85644091852225,
4,0,4.0,0.3,10.0,"(4, 1)",0.007333333333333333,,gru,,,,-290.5915698873835,11
