,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,32.0,,-60.48357839621628,distance
1,0,,,,,,3.0,decision_tree,,,,-63.18637026284732,
2,0,,,,,,10.0,random_forest,75.0,,,-59.29547400927353,
3,0,,,,,,,linear_regression,,,True,-58.20195280373958,
4,0,27.0,0.2,10.0,"(27, 1)",0.001,,gru,,,,-59.8258525210016,63
