,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,48.0,,-151.48056088475502,uniform
1,0,,,,,,3.0,decision_tree,,,,-152.30290125229345,
2,0,,,,,,5.0,random_forest,110.0,,,-149.7810366719713,
3,0,,,,,,,linear_regression,,,False,-164.58779700479218,
4,0,4.0,0.3,6.0,"(4, 1)",0.011555555555555555,,gru,,,,-136.8235539522168,68
