,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,40.0,,-240.78036184076302,distance
1,0,,,,,,3.0,decision_tree,,,,-253.43944144745484,
2,0,,,,,,5.0,random_forest,125.0,,,-237.72258417998802,
3,0,,,,,,,linear_regression,,,True,-266.9271951297995,
4,0,4.0,0.3,2.0,"(4, 1)",0.007333333333333333,,gru,,,,-255.65916882671812,6
