,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,50.0,,-0.0026383624949240063,uniform
1,0,,,,,,3.0,decision_tree,,,,-0.002787245263198504,
2,0,,,,,,5.0,random_forest,20.0,,,-0.002644920304691662,
3,0,,,,,,,linear_regression,,,True,-0.0025845720246314265,
4,0,27.0,0.2,10.0,"(27, 1)",0.001,,gru,,,,-0.00258781107842129,63
