,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,44.0,,-0.0027049951911975673,uniform
1,0,,,,,,3.0,decision_tree,,,,-0.0026883975211495254,
2,0,,,,,,5.0,random_forest,90.0,,,-0.002693902321664143,
3,0,,,,,,,linear_regression,,,True,-0.0026720213945384042,
4,0,4.0,0.2,10.0,"(4, 1)",0.003111111111111111,,gru,,,,-0.002714869482803586,21
