,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,42.0,,-65.49660032363526,uniform
1,0,,,,,,3.0,decision_tree,,,,-66.16528101780277,
2,0,,,,,,5.0,random_forest,120.0,,,-64.9755174799618,
3,0,,,,,,,linear_regression,,,True,-65.39954626154572,
4,0,4.0,0.1,7.0,"(4, 1)",0.011555555555555555,,gru,,,,-65.75082431274163,37
