,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,38.0,,-483.2891053334563,uniform
1,0,,,,,,5.0,decision_tree,,,,-424.0194871015448,
2,0,,,,,,5.0,random_forest,80.0,,,-370.2087752755278,
3,0,,,,,,,linear_regression,,,False,-347.45456932763824,
4,0,27.0,0.2,9.0,"(27, 1)",0.003111111111111111,,gru,,,,-396.6043705635908,89
