,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,50.0,,-68.1715997771352,uniform
1,0,,,,,,3.0,decision_tree,,,,-68.27225428722775,
2,0,,,,,,5.0,random_forest,35.0,,,-67.5173592775687,
3,0,,,,,,,linear_regression,,,True,-68.36969446218728,
4,0,4.0,0.3,8.0,"(4, 1)",0.02,,gru,,,,-68.43502769488423,47
