,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,50.0,,-30.019699672250663,uniform
1,0,,,,,,3.0,decision_tree,,,,-31.75095189937328,
2,0,,,,,,5.0,random_forest,65.0,,,-30.063918988367096,
3,0,,,,,,,linear_regression,,,False,-30.009661664527044,
4,0,27.0,0.2,4.0,"(27, 1)",0.007333333333333333,,gru,,,,-29.922694029856874,37
