,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,50.0,,-0.014459930383483255,distance
1,0,,,,,,3.0,decision_tree,,,,-0.013511829539930334,
2,0,,,,,,5.0,random_forest,110.0,,,-0.013522608976378598,
3,0,,,,,,,linear_regression,,,True,-0.0131714899944351,
4,0,27.0,0.1,2.0,"(27, 1)",0.015777777777777776,,gru,,,,-0.011829220906756125,6
