,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,50.0,,-42.73313437481019,uniform
1,0,,,,,,3.0,decision_tree,,,,-43.830527330866325,
2,0,,,,,,5.0,random_forest,125.0,,,-42.03195624603215,
3,0,,,,,,,linear_regression,,,False,-43.65696177088397,
4,0,4.0,0.3,3.0,"(4, 1)",0.007333333333333333,,gru,,,,-43.218078332277265,73
