,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,46.0,,-79.59541120633604,uniform
1,0,,,,,,3.0,decision_tree,,,,-80.70509328514954,
2,0,,,,,,5.0,random_forest,125.0,,,-79.54614867345428,
3,0,,,,,,,linear_regression,,,True,-78.2959586192882,
4,0,4.0,0.2,3.0,"(4, 1)",0.017888888888888888,,gru,,,,-78.63690212510755,6
