Timestamp,AirQualityStationEoICode,AveragingTime,PM10,PM2.5
2014-06-14 23:00:00,DESN059,day,7.96,4.22
2014-06-15 23:00:00,DESN059,day,7.87,4.7
2014-06-16 23:00:00,DESN059,day,13.57,6.91
2014-06-17 23:00:00,DESN059,day,14.67,8.75
2014-06-18 23:00:00,DESN059,day,14.93,8.79
2014-06-19 23:00:00,DESN059,day,10.62,4.56
2014-06-20 23:00:00,DESN059,day,8.52,3.45
2014-06-21 23:00:00,DESN059,day,6.86,3.25
2014-06-22 23:00:00,DESN059,day,6.27,3.72
2014-06-23 23:00:00,DESN059,day,8.96,4.29
2014-06-24 23:00:00,DESN059,day,8.36,5.24
2014-06-25 23:00:00,DESN059,day,7.17,3.94
2014-06-26 23:00:00,DESN059,day,9.23,5.18
2014-06-27 23:00:00,DESN059,day,11.41,7.21
2014-06-28 23:00:00,DESN059,day,9.65,5.47
2014-06-29 23:00:00,DESN059,day,8.52,4.11
2014-06-30 23:00:00,DESN059,day,11.66,5.24
2014-07-01 23:00:00,DESN059,day,10.37,4.89
2014-07-02 23:00:00,DESN059,day,11.02,5.45
2014-07-03 23:00:00,DESN059,day,14.69,7.53
2014-07-04 23:00:00,DESN059,day,17.29,10.88
2014-07-05 23:00:00,DESN059,day,16.25,11.05
2014-07-06 23:00:00,DESN059,day,11.36,7.68
2014-07-07 23:00:00,DESN059,day,12.39,7.72
2014-07-08 23:00:00,DESN059,day,17.58,10.53
2014-07-09 23:00:00,DESN059,day,14.06,4.77
2014-07-10 23:00:00,DESN059,day,14.71,6.75
2014-07-11 23:00:00,DESN059,day,18.61,9.47
2014-07-12 23:00:00,DESN059,day,13.56,6.65
2014-07-13 23:00:00,DESN059,day,14.55,6.98
2014-07-14 23:00:00,DESN059,day,18.51,7.54
2014-07-15 23:00:00,DESN059,day,15.47,10.68
2014-07-16 23:00:00,DESN059,day,16.5,11.05
2014-07-17 23:00:00,DESN059,day,18.94,12.65
2014-07-18 23:00:00,DESN059,day,18.88,14.31
2014-07-19 23:00:00,DESN059,day,24.64,18.59
2014-07-20 23:00:00,DESN059,day,24.91,19.48
2014-07-21 23:00:00,DESN059,day,36.68,26.83
2014-07-22 23:00:00,DESN059,day,18.19,11.08
2014-07-23 23:00:00,DESN059,day,20.21,12.32
2014-07-24 23:00:00,DESN059,day,13.53,8.55
2014-07-25 23:00:00,DESN059,day,13.73,10.19
2014-07-26 23:00:00,DESN059,day,17.52,11.37
2014-07-27 23:00:00,DESN059,day,20.58,
2014-07-28 23:00:00,DESN059,day,19.87,12.67
2014-07-29 23:00:00,DESN059,day,20.74,
2014-07-30 23:00:00,DESN059,day,18.36,10.26
2014-07-31 23:00:00,DESN059,day,13.97,7.97
2014-08-01 23:00:00,DESN059,day,17.57,11.36
2014-08-02 23:00:00,DESN059,day,18.08,11.34
2014-08-03 23:00:00,DESN059,day,15.07,8.29
2014-08-04 23:00:00,DESN059,day,11.22,5.88
2014-08-05 23:00:00,DESN059,day,13.91,8.71
2014-08-06 23:00:00,DESN059,day,15.97,7.81
2014-08-07 23:00:00,DESN059,day,15.19,9.32
2014-08-08 23:00:00,DESN059,day,15.45,9.51
2014-08-09 23:00:00,DESN059,day,15.59,8.44
2014-08-10 23:00:00,DESN059,day,12.51,6.46
2014-08-11 23:00:00,DESN059,day,10.16,3.9
2014-08-12 23:00:00,DESN059,day,12.16,4.88
2014-08-13 23:00:00,DESN059,day,12.18,5.21
2014-08-14 23:00:00,DESN059,day,9.2,4.88
2014-08-15 23:00:00,DESN059,day,7.2,4.0
2014-08-16 23:00:00,DESN059,day,8.15,4.83
2014-08-17 23:00:00,DESN059,day,8.4,5.09
2014-08-18 23:00:00,DESN059,day,7.79,3.64
2014-08-19 23:00:00,DESN059,day,7.78,3.72
2014-08-20 23:00:00,DESN059,day,9.55,5.13
2014-08-21 23:00:00,DESN059,day,14.11,7.35
2014-08-22 23:00:00,DESN059,day,16.22,6.69
2014-08-23 23:00:00,DESN059,day,8.37,5.25
2014-08-24 23:00:00,DESN059,day,9.68,5.61
2014-08-25 23:00:00,DESN059,day,11.73,6.86
2014-08-26 23:00:00,DESN059,day,8.02,6.23
2014-08-27 23:00:00,DESN059,day,10.33,6.57
2014-08-28 23:00:00,DESN059,day,13.56,7.18
2014-08-29 23:00:00,DESN059,day,14.93,8.99
2014-08-30 23:00:00,DESN059,day,10.4,6.59
2014-08-31 23:00:00,DESN059,day,9.59,6.01
2014-09-01 23:00:00,DESN059,day,12.87,8.72
2014-09-02 23:00:00,DESN059,day,10.87,7.28
2014-09-03 23:00:00,DESN059,day,13.19,8.05
2014-09-04 23:00:00,DESN059,day,23.03,15.47
2014-09-05 23:00:00,DESN059,day,28.16,19.24
2014-09-06 23:00:00,DESN059,day,32.34,22.26
2014-09-07 23:00:00,DESN059,day,26.68,19.71
2014-09-08 23:00:00,DESN059,day,37.78,27.9
2014-09-09 23:00:00,DESN059,day,19.58,13.27
2014-09-10 23:00:00,DESN059,day,14.1,8.72
2014-09-11 23:00:00,DESN059,day,10.89,7.97
2014-09-12 23:00:00,DESN059,day,22.83,16.06
2014-09-13 23:00:00,DESN059,day,12.7,8.71
2014-09-14 23:00:00,DESN059,day,13.22,7.89
2014-09-15 23:00:00,DESN059,day,31.95,22.09
2014-09-16 23:00:00,DESN059,day,37.32,23.48
2014-09-17 23:00:00,DESN059,day,24.41,15.17
2014-09-18 23:00:00,DESN059,day,24.28,15.39
2014-09-19 23:00:00,DESN059,day,22.54,13.74
2014-09-20 23:00:00,DESN059,day,17.92,11.52
2014-09-21 23:00:00,DESN059,day,17.72,12.34
2014-09-22 23:00:00,DESN059,day,12.43,8.91
2014-09-23 23:00:00,DESN059,day,12.35,6.35
2014-09-24 23:00:00,DESN059,day,14.98,8.84
2014-09-25 23:00:00,DESN059,day,15.36,9.72
2014-09-26 23:00:00,DESN059,day,19.24,11.4
2014-09-27 23:00:00,DESN059,day,16.36,10.58
2014-09-28 23:00:00,DESN059,day,17.1,11.98
2014-09-29 23:00:00,DESN059,day,16.04,10.0
2014-09-30 23:00:00,DESN059,day,19.29,12.16
2014-10-01 23:00:00,DESN059,day,31.95,22.74
2014-10-02 23:00:00,DESN059,day,47.37,35.19
2014-10-03 23:00:00,DESN059,day,27.01,21.46
2014-10-04 23:00:00,DESN059,day,28.69,23.5
2014-10-05 23:00:00,DESN059,day,25.25,21.66
2014-10-06 23:00:00,DESN059,day,30.36,23.92
2014-10-07 23:00:00,DESN059,day,24.34,17.22
2014-10-08 23:00:00,DESN059,day,10.66,5.24
2014-10-09 23:00:00,DESN059,day,14.86,10.11
2014-10-10 23:00:00,DESN059,day,11.83,7.25
2014-10-11 23:00:00,DESN059,day,33.22,26.45
2014-10-12 23:00:00,DESN059,day,13.3,9.55
2014-10-13 23:00:00,DESN059,day,19.78,13.62
2014-10-14 23:00:00,DESN059,day,13.83,8.61
2014-10-15 23:00:00,DESN059,day,13.49,8.01
2014-10-16 23:00:00,DESN059,day,13.51,8.09
2014-10-17 23:00:00,DESN059,day,10.64,5.89
2014-10-18 23:00:00,DESN059,day,11.93,7.66
2014-10-19 23:00:00,DESN059,day,10.61,6.97
2014-10-20 23:00:00,DESN059,day,9.4,5.4
2014-10-21 23:00:00,DESN059,day,9.26,4.5
2014-10-22 23:00:00,DESN059,day,7.0,4.61
2014-10-23 23:00:00,DESN059,day,19.68,11.56
2014-10-24 23:00:00,DESN059,day,21.32,15.29
2014-10-25 23:00:00,DESN059,day,18.6,15.15
2014-10-26 23:00:00,DESN059,day,20.28,16.39
2014-10-27 23:00:00,DESN059,day,17.34,12.87
2014-10-28 23:00:00,DESN059,day,26.53,20.04
2014-10-29 23:00:00,DESN059,day,34.47,29.51
2014-10-30 23:00:00,DESN059,day,38.14,29.47
2014-10-31 23:00:00,DESN059,day,26.13,19.62
2014-11-01 23:00:00,DESN059,day,25.0,18.41
2014-11-02 23:00:00,DESN059,day,19.19,13.21
2014-11-03 23:00:00,DESN059,day,17.33,11.81
2014-11-04 23:00:00,DESN059,day,18.35,14.05
2014-11-05 23:00:00,DESN059,day,25.61,20.07
2014-11-06 23:00:00,DESN059,day,27.28,21.65
2014-11-07 23:00:00,DESN059,day,26.06,19.76
2014-11-08 23:00:00,DESN059,day,15.81,11.5
2014-11-09 23:00:00,DESN059,day,20.09,16.78
2014-11-10 23:00:00,DESN059,day,14.14,9.89
2014-11-11 23:00:00,DESN059,day,22.06,16.42
2014-11-12 23:00:00,DESN059,day,22.01,14.99
2014-11-13 23:00:00,DESN059,day,22.53,15.96
2014-11-14 23:00:00,DESN059,day,36.34,27.55
2014-11-15 23:00:00,DESN059,day,36.32,28.67
2014-11-16 23:00:00,DESN059,day,20.73,18.03
2014-11-17 23:00:00,DESN059,day,16.65,12.76
2014-11-18 23:00:00,DESN059,day,33.04,27.1
2014-11-19 23:00:00,DESN059,day,19.8,16.74
2014-11-20 23:00:00,DESN059,day,31.05,25.42
2014-11-21 23:00:00,DESN059,day,20.95,16.83
2014-11-22 23:00:00,DESN059,day,20.6,19.82
2014-11-23 23:00:00,DESN059,day,18.13,15.29
2014-11-24 23:00:00,DESN059,day,14.06,10.82
2014-11-25 23:00:00,DESN059,day,22.28,14.54
2014-11-26 23:00:00,DESN059,day,26.53,21.1
2014-11-27 23:00:00,DESN059,day,30.07,25.06
2014-11-28 23:00:00,DESN059,day,36.23,31.92
2014-11-29 23:00:00,DESN059,day,45.37,37.9
2014-11-30 23:00:00,DESN059,day,40.65,34.26
2014-12-01 23:00:00,DESN059,day,32.94,25.73
2014-12-02 23:00:00,DESN059,day,39.49,30.2
2014-12-03 23:00:00,DESN059,day,61.84,46.11
2014-12-04 23:00:00,DESN059,day,80.08,68.76
2014-12-05 23:00:00,DESN059,day,71.33,60.24
2014-12-06 23:00:00,DESN059,day,28.47,24.31
2014-12-07 23:00:00,DESN059,day,25.79,19.34
2014-12-08 23:00:00,DESN059,day,12.87,8.25
2014-12-09 23:00:00,DESN059,day,23.16,17.18
2014-12-10 23:00:00,DESN059,day,,11.55
2014-12-11 23:00:00,DESN059,day,5.99,4.52
2014-12-12 23:00:00,DESN059,day,4.6,2.79
2014-12-13 23:00:00,DESN059,day,4.05,3.1
2014-12-14 23:00:00,DESN059,day,12.33,9.45
2014-12-15 23:00:00,DESN059,day,9.3,6.57
2014-12-16 23:00:00,DESN059,day,10.13,6.69
2014-12-17 23:00:00,DESN059,day,11.55,8.28
2014-12-18 23:00:00,DESN059,day,4.89,3.07
2014-12-19 23:00:00,DESN059,day,3.64,2.43
2014-12-20 23:00:00,DESN059,day,6.5,4.03
2014-12-21 23:00:00,DESN059,day,10.01,5.88
2014-12-22 23:00:00,DESN059,day,3.43,2.59
2014-12-23 23:00:00,DESN059,day,3.58,1.67
2014-12-24 23:00:00,DESN059,day,3.52,2.81
2014-12-25 23:00:00,DESN059,day,7.27,4.4
2014-12-26 23:00:00,DESN059,day,7.96,6.62
2014-12-27 23:00:00,DESN059,day,13.5,11.05
2014-12-28 23:00:00,DESN059,day,,20.01
2014-12-29 23:00:00,DESN059,day,17.38,14.18
2014-12-30 23:00:00,DESN059,day,15.69,11.77
2014-12-31 23:00:00,DESN059,day,26.11,19.38
2015-01-01 23:00:00,DESN059,day,65.79,50.98
2015-01-02 23:00:00,DESN059,day,6.54,4.84
2015-01-03 23:00:00,DESN059,day,12.26,5.26
2015-01-04 23:00:00,DESN059,day,8.28,4.43
2015-01-05 23:00:00,DESN059,day,18.4,13.03
2015-01-06 23:00:00,DESN059,day,29.6,21.75
2015-01-07 23:00:00,DESN059,day,17.64,14.38
2015-01-08 23:00:00,DESN059,day,7.43,5.33
2015-01-09 23:00:00,DESN059,day,2.0,3.23
2015-01-10 23:00:00,DESN059,day,4.07,2.02
2015-01-11 23:00:00,DESN059,day,9.7,4.25
2015-01-12 23:00:00,DESN059,day,4.8,2.68
2015-01-13 23:00:00,DESN059,day,5.4,3.35
2015-01-14 23:00:00,DESN059,day,3.46,1.97
2015-01-15 23:00:00,DESN059,day,5.92,3.16
2015-01-16 23:00:00,DESN059,day,10.48,7.15
2015-01-17 23:00:00,DESN059,day,18.6,12.55
2015-01-18 23:00:00,DESN059,day,21.14,14.73
2015-01-19 23:00:00,DESN059,day,23.47,19.55
2015-01-20 23:00:00,DESN059,day,24.62,21.91
2015-01-21 23:00:00,DESN059,day,19.16,23.57
2015-01-22 23:00:00,DESN059,day,31.19,28.75
2015-01-23 23:00:00,DESN059,day,25.22,21.82
2015-01-24 23:00:00,DESN059,day,21.49,19.19
2015-01-25 23:00:00,DESN059,day,14.45,10.95
2015-01-26 23:00:00,DESN059,day,12.46,9.49
2015-01-27 23:00:00,DESN059,day,9.89,5.32
2015-01-28 23:00:00,DESN059,day,10.64,7.07
2015-01-29 23:00:00,DESN059,day,6.31,3.93
2015-01-30 23:00:00,DESN059,day,5.32,4.18
2015-01-31 23:00:00,DESN059,day,13.71,10.74
2015-02-01 23:00:00,DESN059,day,18.21,13.98
2015-02-02 23:00:00,DESN059,day,10.97,11.58
2015-02-03 23:00:00,DESN059,day,11.48,8.29
2015-02-04 23:00:00,DESN059,day,17.88,15.12
2015-02-05 23:00:00,DESN059,day,19.3,16.47
2015-02-06 23:00:00,DESN059,day,37.94,34.43
2015-02-07 23:00:00,DESN059,day,35.19,29.15
2015-02-08 23:00:00,DESN059,day,16.33,5.29
2015-02-09 23:00:00,DESN059,day,5.28,3.85
2015-02-10 23:00:00,DESN059,day,5.72,4.98
2015-02-11 23:00:00,DESN059,day,18.17,12.97
2015-02-12 23:00:00,DESN059,day,26.88,21.52
2015-02-13 23:00:00,DESN059,day,25.0,20.01
2015-02-14 23:00:00,DESN059,day,35.39,28.03
2015-02-15 23:00:00,DESN059,day,46.02,39.58
2015-02-16 23:00:00,DESN059,day,69.41,58.56
2015-02-17 23:00:00,DESN059,day,66.64,55.83
2015-02-18 23:00:00,DESN059,day,59.69,48.89
2015-02-19 23:00:00,DESN059,day,39.07,32.51
2015-02-20 23:00:00,DESN059,day,37.26,31.08
2015-02-21 23:00:00,DESN059,day,12.02,8.69
2015-02-22 23:00:00,DESN059,day,24.82,19.29
2015-02-23 23:00:00,DESN059,day,19.86,15.97
2015-02-24 23:00:00,DESN059,day,12.74,8.46
2015-02-25 23:00:00,DESN059,day,25.27,14.23
2015-02-26 23:00:00,DESN059,day,28.94,15.44
2015-02-27 23:00:00,DESN059,day,24.2,16.93
2015-02-28 23:00:00,DESN059,day,17.13,8.52
2015-03-01 23:00:00,DESN059,day,11.03,7.67
2015-03-02 23:00:00,DESN059,day,7.62,4.35
2015-03-03 23:00:00,DESN059,day,9.68,4.53
2015-03-04 23:00:00,DESN059,day,14.38,6.68
2015-03-05 23:00:00,DESN059,day,11.28,6.64
2015-03-06 23:00:00,DESN059,day,28.06,18.85
2015-03-07 23:00:00,DESN059,day,32.13,22.01
2015-03-08 23:00:00,DESN059,day,19.64,14.07
2015-03-09 23:00:00,DESN059,day,28.39,20.37
2015-03-10 23:00:00,DESN059,day,38.09,27.67
2015-03-11 23:00:00,DESN059,day,20.01,9.18
2015-03-12 23:00:00,DESN059,day,20.56,12.53
2015-03-13 23:00:00,DESN059,day,23.89,18.72
2015-03-14 23:00:00,DESN059,day,23.32,18.98
2015-03-15 23:00:00,DESN059,day,21.46,19.06
2015-03-16 23:00:00,DESN059,day,31.5,24.33
2015-03-17 23:00:00,DESN059,day,30.56,18.91
2015-03-18 23:00:00,DESN059,day,38.7,24.44
2015-03-19 23:00:00,DESN059,day,45.92,35.02
2015-03-20 23:00:00,DESN059,day,54.49,42.43
2015-03-21 23:00:00,DESN059,day,57.55,48.07
2015-03-22 23:00:00,DESN059,day,10.87,7.59
2015-03-23 23:00:00,DESN059,day,39.75,30.4
2015-03-24 23:00:00,DESN059,day,59.01,45.76
2015-03-25 23:00:00,DESN059,day,52.23,39.15
2015-03-26 23:00:00,DESN059,day,45.01,33.38
2015-03-27 23:00:00,DESN059,day,17.86,13.02
2015-03-28 23:00:00,DESN059,day,22.62,14.58
2015-03-29 23:00:00,DESN059,day,6.76,3.96
2015-03-30 23:00:00,DESN059,day,6.58,3.57
2015-03-31 23:00:00,DESN059,day,6.35,3.49
2015-04-01 23:00:00,DESN059,day,5.1,2.83
2015-04-02 23:00:00,DESN059,day,3.78,2.84
2015-04-03 23:00:00,DESN059,day,9.24,5.46
2015-04-04 23:00:00,DESN059,day,13.63,9.86
2015-04-05 23:00:00,DESN059,day,28.74,26.02
2015-04-06 23:00:00,DESN059,day,14.26,12.3
2015-04-07 23:00:00,DESN059,day,18.41,13.79
2015-04-08 23:00:00,DESN059,day,22.99,16.98
2015-04-09 23:00:00,DESN059,day,29.06,21.51
2015-04-10 23:00:00,DESN059,day,31.36,20.93
2015-04-11 23:00:00,DESN059,day,19.82,13.05
2015-04-12 23:00:00,DESN059,day,9.77,5.27
2015-04-13 23:00:00,DESN059,day,9.63,5.41
2015-04-14 23:00:00,DESN059,day,21.58,13.83
2015-04-15 23:00:00,DESN059,day,21.89,9.72
2015-04-16 23:00:00,DESN059,day,19.23,11.15
2015-04-17 23:00:00,DESN059,day,12.34,5.9
2015-04-18 23:00:00,DESN059,day,8.94,6.44
2015-04-19 23:00:00,DESN059,day,14.7,10.69
2015-04-20 23:00:00,DESN059,day,19.69,10.64
2015-04-21 23:00:00,DESN059,day,20.3,6.91
2015-04-22 23:00:00,DESN059,day,14.47,8.48
2015-04-23 23:00:00,DESN059,day,25.76,16.53
2015-04-24 23:00:00,DESN059,day,26.09,14.77
2015-04-25 23:00:00,DESN059,day,20.4,12.48
2015-04-26 23:00:00,DESN059,day,10.23,7.3
2015-04-27 23:00:00,DESN059,day,11.99,7.22
2015-04-28 23:00:00,DESN059,day,11.22,7.02
2015-04-29 23:00:00,DESN059,day,15.26,10.75
2015-04-30 23:00:00,DESN059,day,12.81,7.67
2015-05-01 23:00:00,DESN059,day,15.52,12.28
2015-05-02 23:00:00,DESN059,day,15.34,
2015-05-03 23:00:00,DESN059,day,13.89,
2015-05-04 23:00:00,DESN059,day,7.03,
2015-05-05 23:00:00,DESN059,day,12.81,6.29
2015-05-06 23:00:00,DESN059,day,11.18,5.31
2015-05-07 23:00:00,DESN059,day,10.49,4.17
2015-05-08 23:00:00,DESN059,day,13.34,7.14
2015-05-09 23:00:00,DESN059,day,12.76,7.39
2015-05-10 23:00:00,DESN059,day,9.93,5.79
2015-05-11 23:00:00,DESN059,day,12.51,6.8
2015-05-12 23:00:00,DESN059,day,15.38,9.4
2015-05-13 23:00:00,DESN059,day,12.93,7.35
2015-05-14 23:00:00,DESN059,day,8.59,5.78
2015-05-15 23:00:00,DESN059,day,11.94,7.71
2015-05-16 23:00:00,DESN059,day,17.08,10.94
2015-05-17 23:00:00,DESN059,day,11.63,6.84
2015-05-18 23:00:00,DESN059,day,15.31,8.96
2015-05-19 23:00:00,DESN059,day,11.1,5.64
2015-05-20 23:00:00,DESN059,day,12.06,5.76
2015-05-21 23:00:00,DESN059,day,13.99,8.65
2015-05-22 23:00:00,DESN059,day,14.31,8.15
2015-05-23 23:00:00,DESN059,day,21.68,13.08
2015-05-24 23:00:00,DESN059,day,9.92,6.98
2015-05-25 23:00:00,DESN059,day,16.62,11.72
2015-05-26 23:00:00,DESN059,day,8.02,4.94
2015-05-27 23:00:00,DESN059,day,9.99,4.75
2015-05-28 23:00:00,DESN059,day,11.91,6.92
2015-05-29 23:00:00,DESN059,day,10.32,6.6
2015-05-30 23:00:00,DESN059,day,6.4,4.43
2015-05-31 23:00:00,DESN059,day,8.55,5.72
2015-06-01 23:00:00,DESN059,day,7.99,5.04
2015-06-02 23:00:00,DESN059,day,11.89,5.28
2015-06-03 23:00:00,DESN059,day,15.17,6.7
2015-06-04 23:00:00,DESN059,day,13.48,6.75
2015-06-05 23:00:00,DESN059,day,18.64,10.89
2015-06-06 23:00:00,DESN059,day,18.35,12.21
2015-06-07 23:00:00,DESN059,day,12.6,7.79
2015-06-08 23:00:00,DESN059,day,13.27,5.95
2015-06-09 23:00:00,DESN059,day,9.35,5.34
2015-06-10 23:00:00,DESN059,day,12.19,7.03
2015-06-11 23:00:00,DESN059,day,16.61,10.92
2015-06-12 23:00:00,DESN059,day,18.52,15.37
2015-06-13 23:00:00,DESN059,day,18.63,15.56
2015-06-14 23:00:00,DESN059,day,14.23,8.59
2015-06-15 23:00:00,DESN059,day,9.03,5.51
2015-06-16 23:00:00,DESN059,day,12.82,5.97
2015-06-17 23:00:00,DESN059,day,11.33,5.88
2015-06-18 23:00:00,DESN059,day,10.76,7.91
2015-06-19 23:00:00,DESN059,day,6.61,4.15
2015-06-20 23:00:00,DESN059,day,6.89,4.44
2015-06-21 23:00:00,DESN059,day,8.48,6.07
2015-06-22 23:00:00,DESN059,day,8.45,5.71
2015-06-23 23:00:00,DESN059,day,5.3,3.32
2015-06-24 23:00:00,DESN059,day,7.64,4.93
2015-06-25 23:00:00,DESN059,day,14.11,9.99
2015-06-26 23:00:00,DESN059,day,17.79,11.64
2015-06-27 23:00:00,DESN059,day,12.58,9.1
2015-06-28 23:00:00,DESN059,day,9.25,5.78
2015-06-29 23:00:00,DESN059,day,12.84,8.54
2015-06-30 23:00:00,DESN059,day,13.05,9.01
2015-07-01 23:00:00,DESN059,day,14.16,8.65
2015-07-02 23:00:00,DESN059,day,20.58,11.86
2015-07-03 23:00:00,DESN059,day,27.73,19.39
2015-07-04 23:00:00,DESN059,day,28.97,21.27
2015-07-05 23:00:00,DESN059,day,23.8,14.61
2015-07-06 23:00:00,DESN059,day,12.16,7.97
2015-07-07 23:00:00,DESN059,day,17.18,10.07
2015-07-08 23:00:00,DESN059,day,11.51,5.11
2015-07-09 23:00:00,DESN059,day,7.66,3.79
2015-07-10 23:00:00,DESN059,day,9.81,4.57
2015-07-11 23:00:00,DESN059,day,14.26,8.3
2015-07-12 23:00:00,DESN059,day,17.12,11.37
2015-07-13 23:00:00,DESN059,day,12.1,5.62
2015-07-14 23:00:00,DESN059,day,10.88,4.64
2015-07-15 23:00:00,DESN059,day,11.84,6.97
2015-07-16 23:00:00,DESN059,day,13.63,9.04
2015-07-17 23:00:00,DESN059,day,21.11,12.49
2015-07-18 23:00:00,DESN059,day,21.28,13.23
2015-07-19 23:00:00,DESN059,day,14.84,9.04
2015-07-20 23:00:00,DESN059,day,12.01,6.13
2015-07-21 23:00:00,DESN059,day,12.64,5.75
2015-07-22 23:00:00,DESN059,day,16.02,9.52
2015-07-23 23:00:00,DESN059,day,14.75,8.05
2015-07-24 23:00:00,DESN059,day,16.6,10.31
2015-07-25 23:00:00,DESN059,day,13.02,5.55
2015-07-26 23:00:00,DESN059,day,8.87,3.84
2015-07-27 23:00:00,DESN059,day,7.53,3.89
2015-07-28 23:00:00,DESN059,day,7.81,3.55
2015-07-29 23:00:00,DESN059,day,9.7,4.25
2015-07-30 23:00:00,DESN059,day,9.1,5.02
2015-07-31 23:00:00,DESN059,day,10.57,5.45
2015-08-01 23:00:00,DESN059,day,16.48,9.37
2015-08-02 23:00:00,DESN059,day,20.48,13.58
2015-08-03 23:00:00,DESN059,day,22.44,14.19
2015-08-04 23:00:00,DESN059,day,23.13,12.56
2015-08-05 23:00:00,DESN059,day,13.56,7.99
2015-08-06 23:00:00,DESN059,day,18.46,10.61
2015-08-07 23:00:00,DESN059,day,28.33,16.1
2015-08-08 23:00:00,DESN059,day,19.32,12.91
2015-08-09 23:00:00,DESN059,day,11.63,8.21
2015-08-10 23:00:00,DESN059,day,23.34,15.2
2015-08-11 23:00:00,DESN059,day,20.64,12.22
2015-08-12 23:00:00,DESN059,day,15.25,9.29
2015-08-13 23:00:00,DESN059,day,23.66,14.4
2015-08-14 23:00:00,DESN059,day,25.8,16.14
2015-08-15 23:00:00,DESN059,day,13.36,9.67
2015-08-16 23:00:00,DESN059,day,25.1,18.33
2015-08-17 23:00:00,DESN059,day,10.11,5.6
2015-08-18 23:00:00,DESN059,day,5.35,4.06
2015-08-19 23:00:00,DESN059,day,13.94,13.17
2015-08-20 23:00:00,DESN059,day,17.3,12.47
2015-08-21 23:00:00,DESN059,day,20.68,13.75
2015-08-22 23:00:00,DESN059,day,29.93,22.64
2015-08-23 23:00:00,DESN059,day,23.18,17.01
2015-08-24 23:00:00,DESN059,day,11.98,8.62
2015-08-25 23:00:00,DESN059,day,7.93,3.91
2015-08-26 23:00:00,DESN059,day,12.05,4.99
2015-08-27 23:00:00,DESN059,day,12.98,6.24
2015-08-28 23:00:00,DESN059,day,7.87,4.74
2015-08-29 23:00:00,DESN059,day,12.42,8.52
2015-08-30 23:00:00,DESN059,day,17.69,13.24
2015-08-31 23:00:00,DESN059,day,24.74,13.87
2015-09-01 23:00:00,DESN059,day,18.47,10.38
2015-09-02 23:00:00,DESN059,day,9.4,4.88
2015-09-03 23:00:00,DESN059,day,11.74,7.1
2015-09-04 23:00:00,DESN059,day,11.3,5.86
2015-09-05 23:00:00,DESN059,day,6.53,3.24
2015-09-06 23:00:00,DESN059,day,6.83,2.91
2015-09-07 23:00:00,DESN059,day,7.08,3.26
2015-09-08 23:00:00,DESN059,day,9.99,4.65
2015-09-09 23:00:00,DESN059,day,6.35,3.19
2015-09-10 23:00:00,DESN059,day,10.1,6.69
2015-09-11 23:00:00,DESN059,day,17.33,13.23
2015-09-12 23:00:00,DESN059,day,15.97,11.54
2015-09-13 23:00:00,DESN059,day,15.89,11.92
2015-09-14 23:00:00,DESN059,day,13.44,10.33
2015-09-15 23:00:00,DESN059,day,7.13,3.91
2015-09-17 23:00:00,DESN059,day,6.79,4.22
2015-09-18 23:00:00,DESN059,day,7.35,5.03
2015-09-19 23:00:00,DESN059,day,9.68,5.82
2015-09-20 23:00:00,DESN059,day,7.51,4.93
2015-09-21 23:00:00,DESN059,day,18.16,13.36
2015-09-22 23:00:00,DESN059,day,10.48,6.88
2015-09-23 23:00:00,DESN059,day,6.52,3.45
2015-09-24 23:00:00,DESN059,day,10.35,6.93
2015-09-25 23:00:00,DESN059,day,16.62,9.57
2015-09-26 23:00:00,DESN059,day,16.01,8.98
2015-09-27 23:00:00,DESN059,day,10.68,5.47
2015-09-28 23:00:00,DESN059,day,10.47,5.2
2015-09-29 23:00:00,DESN059,day,9.59,5.19
2015-09-30 23:00:00,DESN059,day,10.71,7.09
2015-10-01 23:00:00,DESN059,day,15.44,9.21
2015-10-02 23:00:00,DESN059,day,17.94,11.76
2015-10-03 23:00:00,DESN059,day,24.31,17.44
2015-10-04 23:00:00,DESN059,day,31.62,23.18
2015-10-05 23:00:00,DESN059,day,35.29,24.7
2015-10-06 23:00:00,DESN059,day,24.16,18.83
2015-10-07 23:00:00,DESN059,day,17.77,13.05
2015-10-08 23:00:00,DESN059,day,15.46,11.53
2015-10-09 23:00:00,DESN059,day,32.51,23.15
2015-10-10 23:00:00,DESN059,day,28.48,18.44
2015-10-11 23:00:00,DESN059,day,22.06,14.2
2015-10-12 23:00:00,DESN059,day,26.67,17.91
2015-10-13 23:00:00,DESN059,day,26.42,21.87
2015-10-14 23:00:00,DESN059,day,23.91,18.35
2015-10-15 23:00:00,DESN059,day,21.24,14.97
2015-10-16 23:00:00,DESN059,day,14.28,11.42
2015-10-17 23:00:00,DESN059,day,15.61,12.9
2015-10-18 23:00:00,DESN059,day,18.96,15.48
2015-10-19 23:00:00,DESN059,day,31.53,27.33
2015-10-20 23:00:00,DESN059,day,23.18,19.18
2015-10-21 23:00:00,DESN059,day,32.49,26.64
2015-10-22 23:00:00,DESN059,day,18.03,13.82
2015-10-23 23:00:00,DESN059,day,15.92,9.56
2015-10-24 23:00:00,DESN059,day,22.69,15.97
2015-10-25 23:00:00,DESN059,day,22.23,18.85
2015-10-26 23:00:00,DESN059,day,20.16,14.77
