,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,36.0,,-0.0025964191428197833,uniform
1,0,,,,,,3.0,decision_tree,,,,-0.0027632704048791436,
2,0,,,,,,10.0,random_forest,85.0,,,-0.002549205635714857,
3,0,,,,,,,linear_regression,,,False,-0.002610840985619527,
4,0,27.0,0.2,5.0,"(27, 1)",0.003111111111111111,,gru,,,,-0.002594254782929129,32
