,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,50.0,,-313.30645876876565,uniform
1,0,,,,,,3.0,decision_tree,,,,-306.2850353434691,
2,0,,,,,,5.0,random_forest,40.0,,,-303.2358071029297,
3,0,,,,,,,linear_regression,,,True,-302.00872140916005,
4,0,4.0,0.3,4.0,"(4, 1)",0.005222222222222222,,gru,,,,-307.7363203824923,32
