,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,48.0,,-176.22186660861612,distance
1,0,,,,,,3.0,decision_tree,,,,-188.2008323279896,
2,0,,,,,,5.0,random_forest,105.0,,,-170.57531879827616,
3,0,,,,,,,linear_regression,,,True,-152.30849425353816,
4,0,27.0,0.1,8.0,"(27, 1)",0.005222222222222222,,gru,,,,-155.66289637458408,68
