,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,50.0,,-0.0027905842225802177,uniform
1,0,,,,,,3.0,decision_tree,,,,-0.002850984071395197,
2,0,,,,,,5.0,random_forest,120.0,,,-0.00279150392557308,
3,0,,,,,,,linear_regression,,,True,-0.0027546514498187485,
4,0,4.0,0.1,5.0,"(4, 1)",0.011555555555555555,,gru,,,,-0.002749013876257525,6
