,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,48.0,,-30.28584977440321,uniform
1,0,,,,,,3.0,decision_tree,,,,-30.432232466952172,
2,0,,,,,,5.0,random_forest,35.0,,,-29.945589333136354,
3,0,,,,,,,linear_regression,,,True,-30.056164564095553,
4,0,27.0,0.2,10.0,"(27, 1)",0.009444444444444443,,gru,,,,-29.870337408180955,32
