,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,44.0,,-70.45605616480539,uniform
1,0,,,,,,3.0,decision_tree,,,,-89.77114082230231,
2,0,,,,,,5.0,random_forest,115.0,,,-69.86291772220878,
3,0,,,,,,,linear_regression,,,True,-67.34421994909968,
4,0,27.0,0.2,7.0,"(27, 1)",0.001,,gru,,,,-69.73408245560546,89
