,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,50.0,,-150.65508241377626,uniform
1,0,,,,,,3.0,decision_tree,,,,-151.79596920029329,
2,0,,,,,,5.0,random_forest,100.0,,,-147.13401178763,
3,0,,,,,,,linear_regression,,,True,-152.03119199696275,
4,0,4.0,0.2,4.0,"(4, 1)",0.001,,gru,,,,-137.81525990845927,11
