,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,38.0,,-565.24685932317,uniform
1,0,,,,,,3.0,decision_tree,,,,-499.65517100499886,
2,0,,,,,,5.0,random_forest,90.0,,,-489.41850212431683,
3,0,,,,,,,linear_regression,,,False,-460.14061409996845,
4,0,27.0,0.2,10.0,"(27, 1)",0.001,,gru,,,,-486.32389984908207,68
