,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,50.0,,-43.478919690725014,uniform
1,0,,,,,,3.0,decision_tree,,,,-43.469324953406186,
2,0,,,,,,5.0,random_forest,60.0,,,-42.69411965810293,
3,0,,,,,,,linear_regression,,,True,-42.934402496741264,
4,0,4.0,0.1,9.0,"(4, 1)",0.009444444444444443,,gru,,,,-42.88380480307899,21
