,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,50.0,,-0.01385956452909689,uniform
1,0,,,,,,3.0,decision_tree,,,,-0.01539815206959155,
2,0,,,,,,5.0,random_forest,5.0,,,-0.014312000406042238,
3,0,,,,,,,linear_regression,,,True,-0.014762182508066093,
4,0,4.0,0.1,3.0,"(4, 1)",0.005222222222222222,,gru,,,,-0.01172615880937478,32
