,index,batch_size,dropout_rate,epochs,input_shape,learning_rate,max_depth,model,n_estimators,n_neighbors,normalize,score,weights
0,0,,,,,,,knn,,44.0,,-30.15795366515618,uniform
1,0,,,,,,3.0,decision_tree,,,,-30.258794637815015,
2,0,,,,,,5.0,random_forest,100.0,,,-30.02318672695781,
3,0,,,,,,,linear_regression,,,True,-29.898116442786435,
4,0,4.0,0.1,3.0,"(4, 1)",0.003111111111111111,,gru,,,,-30.064609045798132,73
